SITECODE	SITETYPE	CELLCODE
BE35021C0	C	1kmE3961N3021
BE35021C0	C	1kmE3961N3022
BE35021C0	C	1kmE3961N3023
BE35021C0	C	1kmE3961N3024
BE35021C0	C	1kmE3962N3019
BE35021C0	C	1kmE3962N3020
BE35021C0	C	1kmE3962N3021
BE35021C0	C	1kmE3962N3022
BE35021C0	C	1kmE3962N3023
BE35021C0	C	1kmE3962N3024
BE35021C0	C	1kmE3963N3020
BE35021C0	C	1kmE3963N3021
BE35021C0	C	1kmE3963N3022
BE35021C0	C	1kmE3963N3023
BE35021C0	C	1kmE3963N3024
BE35021C0	C	1kmE3963N3025
BE35021C0	C	1kmE3964N3020
BE35021C0	C	1kmE3964N3021
BE35021C0	C	1kmE3964N3022
BE35021C0	C	1kmE3964N3024
BE35021C0	C	1kmE3964N3025
BE35023C0	C	1kmE3964N3020
BE35023C0	C	1kmE3964N3021
BE35023C0	C	1kmE3965N3018
BE35023C0	C	1kmE3965N3019
BE35023C0	C	1kmE3965N3020
BE35023C0	C	1kmE3965N3021
BE35023C0	C	1kmE3966N3018
BE35023C0	C	1kmE3966N3019
BE35023C0	C	1kmE3966N3020
BE35023C0	C	1kmE3966N3021
BE35023C0	C	1kmE3967N3017
BE35023C0	C	1kmE3967N3018
BE35023C0	C	1kmE3967N3019
BE35023C0	C	1kmE3967N3020
BE35023C0	C	1kmE3967N3021
BE35023C0	C	1kmE3968N3016
BE35023C0	C	1kmE3968N3017
BE35023C0	C	1kmE3968N3019
BE35023C0	C	1kmE3968N3020
BE35023C0	C	1kmE3968N3021
BE35023C0	C	1kmE3969N3016
BE35023C0	C	1kmE3969N3017
BE35023C0	C	1kmE3970N3016
BE35023C0	C	1kmE3970N3017
BE35023C0	C	1kmE3971N3016
BE35023C0	C	1kmE3971N3017
BE35023C0	C	1kmE3972N3016
BE35023C0	C	1kmE3972N3017
BE35025C0	C	1kmE3972N3016
BE35025C0	C	1kmE3972N3017
BE35025C0	C	1kmE3973N3015
BE35025C0	C	1kmE3973N3016
BE35025C0	C	1kmE3973N3017
BE35025C0	C	1kmE3973N3018
BE35025C0	C	1kmE3974N3015
BE35025C0	C	1kmE3974N3016
BE35025C0	C	1kmE3974N3017
BE35025C0	C	1kmE3974N3018
BE35025C0	C	1kmE3975N3015
BE35025C0	C	1kmE3975N3016
BE35025C0	C	1kmE3975N3017
BE35025C0	C	1kmE3975N3018
BE35025C0	C	1kmE3975N3019
BE35025C0	C	1kmE3976N3015
BE35025C0	C	1kmE3976N3016
BE35025C0	C	1kmE3976N3017
BE35025C0	C	1kmE3976N3018
BE35025C0	C	1kmE3976N3019
BE35025C0	C	1kmE3976N3020
BE35025C0	C	1kmE3977N3015
BE35025C0	C	1kmE3977N3016
BE35025C0	C	1kmE3977N3017
BE35025C0	C	1kmE3977N3018
BE35025C0	C	1kmE3977N3019
BE35025C0	C	1kmE3977N3020
BE35025C0	C	1kmE3977N3021
BE35025C0	C	1kmE3978N3015
BE35025C0	C	1kmE3978N3016
BE35025C0	C	1kmE3978N3017
BE35025C0	C	1kmE3978N3018
BE35025C0	C	1kmE3978N3019
BE35025C0	C	1kmE3978N3020
BE35025C0	C	1kmE3978N3021
BE35025C0	C	1kmE3978N3022
BE35025C0	C	1kmE3979N3017
BE35025C0	C	1kmE3979N3018
BE35025C0	C	1kmE3979N3019
BE35025C0	C	1kmE3979N3020
BE35025C0	C	1kmE3979N3021
BE35025C0	C	1kmE3979N3022
BE35025C0	C	1kmE3980N3016
BE35025C0	C	1kmE3980N3017
BE35025C0	C	1kmE3980N3018
BE35025C0	C	1kmE3980N3019
BE35025C0	C	1kmE3980N3020
BE35025C0	C	1kmE3980N3021
BE35025C0	C	1kmE3981N3016
BE35025C0	C	1kmE3981N3017
BE35025C0	C	1kmE3981N3020
BE35045C0	C	1kmE3951N2982
BE35045C0	C	1kmE3951N2983
BE35045C0	C	1kmE3951N2984
BE35045C0	C	1kmE3951N2985
BE35045C0	C	1kmE3951N2986
BE35045C0	C	1kmE3952N2982
BE35045C0	C	1kmE3952N2983
BE35045C0	C	1kmE3952N2984
BE35045C0	C	1kmE3952N2985
BE35045C0	C	1kmE3952N2986
BE35045C0	C	1kmE3952N2987
BE35045C0	C	1kmE3953N2983
BE35045C0	C	1kmE3953N2984
BE35045C0	C	1kmE3953N2985
BE35045C0	C	1kmE3953N2986
BE35045C0	C	1kmE3953N2987
BE35045C0	C	1kmE3953N2988
BE35045C0	C	1kmE3954N2982
BE35045C0	C	1kmE3954N2983
BE35045C0	C	1kmE3954N2984
BE35045C0	C	1kmE3954N2985
BE35045C0	C	1kmE3954N2986
BE35045C0	C	1kmE3954N2987
BE35045C0	C	1kmE3954N2988
BE35045C0	C	1kmE3955N2978
BE35045C0	C	1kmE3955N2979
BE35045C0	C	1kmE3955N2980
BE35045C0	C	1kmE3955N2981
BE35045C0	C	1kmE3955N2982
BE35045C0	C	1kmE3955N2983
BE35045C0	C	1kmE3955N2984
BE35045C0	C	1kmE3955N2985
BE35045C0	C	1kmE3955N2986
BE35045C0	C	1kmE3955N2987
BE35045C0	C	1kmE3956N2979
BE35045C0	C	1kmE3956N2981
BE35045C0	C	1kmE3956N2982
BE35045C0	C	1kmE3956N2983
BE35045C0	C	1kmE3956N2984
BE35045C0	C	1kmE3956N2985
BE35045C0	C	1kmE3956N2986
BE35045C0	C	1kmE3956N2987
BE35045C0	C	1kmE3957N2983
BE35045C0	C	1kmE3957N2984
BE35045C0	C	1kmE3957N2985
BE35045C0	C	1kmE3957N2986
BE35045C0	C	1kmE3958N2980
BE35045C0	C	1kmE3958N2981
BE35045C0	C	1kmE3958N2983
BE35045C0	C	1kmE3958N2984
BE35045C0	C	1kmE3958N2986
BE35045C0	C	1kmE3959N2980
BE35045C0	C	1kmE3959N2981
BE35045C0	C	1kmE3959N2982
BE35045C0	C	1kmE3959N2983
BE35045C0	C	1kmE3959N2984
BE35045C0	C	1kmE3960N2984
BE35048C0	C	1kmE3952N2979
BE35048C0	C	1kmE3952N2980
BE35048C0	C	1kmE3953N2979
BE35048C0	C	1kmE3953N2980
BEMNZ0005	B	1kmE3847N3169
BEMNZ0005	B	1kmE3847N3170
BEMNZ0005	B	1kmE3848N3167
BEMNZ0005	B	1kmE3848N3168
BEMNZ0005	B	1kmE3848N3169
BEMNZ0005	B	1kmE3848N3170
BEMNZ0005	B	1kmE3849N3167
BEMNZ0005	B	1kmE3849N3168
BEMNZ0005	B	1kmE3849N3169
BEMNZ0005	B	1kmE3849N3170
BEMNZ0005	B	1kmE3850N3168
BEMNZ0005	B	1kmE3850N3169
BEMNZ0005	B	1kmE3850N3170
BEMNZ0005	B	1kmE3851N3168
BEMNZ0005	B	1kmE3851N3169
BEMNZ0005	B	1kmE3851N3170
BEMNZ0005	B	1kmE3852N3168
BEMNZ0005	B	1kmE3852N3169
BEMNZ0005	B	1kmE3852N3170
BEMNZ0005	B	1kmE3853N3168
BEMNZ0005	B	1kmE3853N3169
BEMNZ0005	B	1kmE3853N3170
BEMNZ0005	B	1kmE3853N3171
BEMNZ0005	B	1kmE3854N3168
BEMNZ0005	B	1kmE3854N3169
BEMNZ0005	B	1kmE3854N3170
BEMNZ0005	B	1kmE3854N3171
BEMNZ0005	B	1kmE3855N3168
BEMNZ0005	B	1kmE3855N3169
BEMNZ0005	B	1kmE3855N3170
BEMNZ0005	B	1kmE3856N3168
BEMNZ0005	B	1kmE3856N3169
BE33043C0	C	1kmE4045N3042
BE33043C0	C	1kmE4045N3043
BE33043C0	C	1kmE4045N3047
BE33043C0	C	1kmE4046N3043
BE33043C0	C	1kmE4046N3044
BE33043C0	C	1kmE4046N3045
BE33043C0	C	1kmE4046N3046
BE33043C0	C	1kmE4046N3047
BE33043C0	C	1kmE4047N3043
BE33043C0	C	1kmE4047N3044
BE33043C0	C	1kmE4047N3045
BE33043C0	C	1kmE4047N3046
BE33043C0	C	1kmE4047N3047
BE33043C0	C	1kmE4048N3043
BE33043C0	C	1kmE4048N3044
BE33043C0	C	1kmE4048N3045
BE33043C0	C	1kmE4049N3043
BE33043C0	C	1kmE4050N3042
BE33043C0	C	1kmE4050N3043
BE33043C0	C	1kmE4051N3042
BE33043C0	C	1kmE4051N3043
BE33043C0	C	1kmE4052N3043
BE33043C0	C	1kmE4052N3044
BE33043C0	C	1kmE4053N3043
BE33043C0	C	1kmE4053N3044
BE33046C0	C	1kmE4052N3041
BE33046C0	C	1kmE4053N3041
BE33046C0	C	1kmE4053N3042
BE33046C0	C	1kmE4053N3043
BE33046C0	C	1kmE4054N3040
BE33046C0	C	1kmE4054N3041
BE33046C0	C	1kmE4054N3042
BE33046C0	C	1kmE4055N3035
BE33046C0	C	1kmE4055N3036
BE33046C0	C	1kmE4055N3038
BE33046C0	C	1kmE4055N3039
BE33046C0	C	1kmE4055N3040
BE33046C0	C	1kmE4055N3041
BE33046C0	C	1kmE4056N3035
BE33046C0	C	1kmE4056N3036
BE33046C0	C	1kmE4056N3037
BE33046C0	C	1kmE4056N3038
BE33046C0	C	1kmE4056N3039
BE33046C0	C	1kmE4057N3035
BE33046C0	C	1kmE4057N3036
BE33046C0	C	1kmE4057N3037
BE33046C0	C	1kmE4057N3038
BE33046C0	C	1kmE4057N3039
BE33046C0	C	1kmE4058N3035
BE33046C0	C	1kmE4058N3036
BE33046C0	C	1kmE4058N3037
BE33046C0	C	1kmE4058N3038
BE33046C0	C	1kmE4058N3039
BE33046C0	C	1kmE4059N3035
BE33046C0	C	1kmE4059N3036
BE33046C0	C	1kmE4059N3037
BE33046C0	C	1kmE4060N3035
BE33048C0	C	1kmE4014N3035
BE33048C0	C	1kmE4014N3036
BE33048C0	C	1kmE4015N3035
BE33048C0	C	1kmE4015N3036
BE33048C0	C	1kmE4016N3036
BE33048C0	C	1kmE4016N3037
BE33048C0	C	1kmE4017N3034
BE33048C0	C	1kmE4017N3035
BE33048C0	C	1kmE4017N3036
BE33048C0	C	1kmE4017N3037
BE33048C0	C	1kmE4018N3034
BE33048C0	C	1kmE4018N3035
BE33048C0	C	1kmE4018N3036
BE33048C0	C	1kmE4019N3035
BE33048C0	C	1kmE4019N3036
BE33048C0	C	1kmE4020N3034
BE33048C0	C	1kmE4020N3035
BE33048C0	C	1kmE4020N3036
BE33048C0	C	1kmE4021N3035
BE33050C0	C	1kmE4013N3031
BE33050C0	C	1kmE4013N3032
BE33050C0	C	1kmE4013N3033
BE33050C0	C	1kmE4014N3030
BE33050C0	C	1kmE4014N3031
BE33050C0	C	1kmE4014N3033
BE33050C0	C	1kmE4015N3030
BE33050C0	C	1kmE4015N3031
BE33050C0	C	1kmE4015N3032
BE33050C0	C	1kmE4015N3033
BE33050C0	C	1kmE4016N3031
BE33050C0	C	1kmE4016N3032
BE33050C0	C	1kmE4016N3033
BE33050C0	C	1kmE4016N3034
BE33054C0	C	1kmE4040N3036
BE33054C0	C	1kmE4041N3036
BE33054C0	C	1kmE4041N3037
BE33054C0	C	1kmE4041N3038
BE33054C0	C	1kmE4041N3039
BE33054C0	C	1kmE4042N3036
BE33054C0	C	1kmE4042N3038
BE33054C0	C	1kmE4042N3039
BE33054C0	C	1kmE4043N3036
BE33054C0	C	1kmE4043N3037
BE33054C0	C	1kmE4044N3036
BE33054C0	C	1kmE4044N3037
BE33054C0	C	1kmE4045N3034
BE33054C0	C	1kmE4045N3035
BE33054C0	C	1kmE4045N3036
BE33056C0	C	1kmE4045N3033
BE33056C0	C	1kmE4045N3034
BE33056C0	C	1kmE4046N3033
BE33056C0	C	1kmE4046N3034
BE33056C0	C	1kmE4047N3032
BE33056C0	C	1kmE4047N3033
BE33056C0	C	1kmE4048N3032
BE33056C0	C	1kmE4048N3033
BE33056C0	C	1kmE4049N3033
BE33056C0	C	1kmE4050N3031
BE33056C0	C	1kmE4050N3032
BE33056C0	C	1kmE4050N3033
BE33056C0	C	1kmE4050N3034
BE33056C0	C	1kmE4051N3031
BE33056C0	C	1kmE4051N3032
BE33056C0	C	1kmE4051N3033
BE33056C0	C	1kmE4051N3034
BE33056C0	C	1kmE4052N3030
BE33056C0	C	1kmE4052N3031
BE33056C0	C	1kmE4052N3032
BE33056C0	C	1kmE4052N3033
BE33056C0	C	1kmE4052N3034
BE33056C0	C	1kmE4053N3032
BE33056C0	C	1kmE4053N3033
BE33056C0	C	1kmE4053N3034
BE33056C0	C	1kmE4054N3033
BE33056C0	C	1kmE4054N3034
BE33056C0	C	1kmE4055N3034
BE33061C0	C	1kmE4047N3025
BE33061C0	C	1kmE4047N3026
BE33061C0	C	1kmE4048N3025
BE33061C0	C	1kmE4048N3026
BE33061C0	C	1kmE4048N3027
BE33061C0	C	1kmE4048N3028
BE33061C0	C	1kmE4048N3029
BE33061C0	C	1kmE4049N3025
BE33061C0	C	1kmE4049N3026
BE33061C0	C	1kmE4049N3027
BE33061C0	C	1kmE4049N3028
BE33061C0	C	1kmE4050N3025
BE33061C0	C	1kmE4050N3026
BE33061C0	C	1kmE4050N3029
BE33061C0	C	1kmE4051N3025
BE33061C0	C	1kmE4051N3026
BE33061C0	C	1kmE4051N3027
BE33061C0	C	1kmE4051N3028
BE33061C0	C	1kmE4051N3029
BE33061C0	C	1kmE4052N3026
BE33061C0	C	1kmE4052N3027
BE33061C0	C	1kmE4052N3029
BE33061C0	C	1kmE4053N3026
BE33061C0	C	1kmE4053N3027
BE33061C0	C	1kmE4053N3028
BE33061C0	C	1kmE4053N3029
BE33061C0	C	1kmE4053N3030
BE33061C0	C	1kmE4054N3026
BE33061C0	C	1kmE4054N3027
BE33061C0	C	1kmE4054N3028
BE33061C0	C	1kmE4054N3029
BE33065C0	C	1kmE4042N3013
BE33065C0	C	1kmE4043N3009
BE33065C0	C	1kmE4043N3010
BE33065C0	C	1kmE4043N3011
BE33065C0	C	1kmE4043N3012
BE33065C0	C	1kmE4043N3013
BE33065C0	C	1kmE4043N3014
BE33065C0	C	1kmE4043N3020
BE33065C0	C	1kmE4044N3009
BE33065C0	C	1kmE4044N3010
BE33065C0	C	1kmE4044N3011
BE33065C0	C	1kmE4044N3012
BE33065C0	C	1kmE4044N3013
BE33065C0	C	1kmE4044N3014
BE33065C0	C	1kmE4044N3019
BE33065C0	C	1kmE4044N3020
BE33065C0	C	1kmE4045N3009
BE33065C0	C	1kmE4045N3010
BE33065C0	C	1kmE4045N3011
BE33065C0	C	1kmE4045N3012
BE33065C0	C	1kmE4045N3013
BE33065C0	C	1kmE4045N3014
BE33065C0	C	1kmE4045N3015
BE33065C0	C	1kmE4045N3019
BE33065C0	C	1kmE4045N3020
BE33065C0	C	1kmE4045N3021
BE33065C0	C	1kmE4046N3010
BE33065C0	C	1kmE4046N3014
BE33065C0	C	1kmE4046N3015
BE33065C0	C	1kmE4046N3016
BE33065C0	C	1kmE4046N3017
BE33065C0	C	1kmE4046N3020
BE33065C0	C	1kmE4046N3021
BE33065C0	C	1kmE4046N3022
BE33065C0	C	1kmE4047N3015
BE33065C0	C	1kmE4047N3017
BE33065C0	C	1kmE4047N3018
BE33065C0	C	1kmE4047N3019
BE33065C0	C	1kmE4047N3020
BE33065C0	C	1kmE4047N3021
BE33065C0	C	1kmE4048N3018
BE33065C0	C	1kmE4048N3019
BE33065C0	C	1kmE4048N3020
BE33066B0	B	1kmE4023N3059
BE34003C0	C	1kmE3989N3031
BE34003C0	C	1kmE3989N3032
BE34003C0	C	1kmE3989N3033
BE34003C0	C	1kmE3990N3031
BE34003C0	C	1kmE3990N3032
BE34003C0	C	1kmE3990N3033
BE34003C0	C	1kmE3990N3034
BE34003C0	C	1kmE3991N3031
BE34003C0	C	1kmE3991N3032
BE34003C0	C	1kmE3991N3033
BE34003C0	C	1kmE3991N3034
BE34003C0	C	1kmE3992N3030
BE34003C0	C	1kmE3992N3031
BE34003C0	C	1kmE3992N3032
BE34003C0	C	1kmE3992N3033
BE34003C0	C	1kmE3992N3034
BE34003C0	C	1kmE3993N3030
BE34003C0	C	1kmE3993N3031
BE34003C0	C	1kmE3993N3032
BE34003C0	C	1kmE3993N3033
BE34003C0	C	1kmE3993N3034
BE34003C0	C	1kmE3993N3035
BE34003C0	C	1kmE3994N3031
BE34003C0	C	1kmE3994N3032
BE34003C0	C	1kmE3994N3033
BE34003C0	C	1kmE3994N3034
BE34003C0	C	1kmE3994N3035
BE34003C0	C	1kmE3994N3036
BE34003C0	C	1kmE3995N3029
BE34003C0	C	1kmE3995N3030
BE34003C0	C	1kmE3995N3031
BE34003C0	C	1kmE3995N3034
BE34003C0	C	1kmE3995N3035
BE34003C0	C	1kmE3995N3036
BE34003C0	C	1kmE3995N3038
BE34003C0	C	1kmE3995N3039
BE34003C0	C	1kmE3996N3029
BE34003C0	C	1kmE3996N3030
BE34003C0	C	1kmE3996N3035
BE34003C0	C	1kmE3996N3036
BE34003C0	C	1kmE3996N3037
BE34003C0	C	1kmE3996N3038
BE34003C0	C	1kmE3996N3039
BE34003C0	C	1kmE3997N3035
BE34003C0	C	1kmE3997N3036
BE34003C0	C	1kmE3997N3037
BE34003C0	C	1kmE3997N3038
BE34003C0	C	1kmE3997N3039
BE34003C0	C	1kmE3998N3036
BE34003C0	C	1kmE3998N3037
BE34003C0	C	1kmE3998N3038
BE34003C0	C	1kmE3998N3039
BE34003C0	C	1kmE3999N3037
BE34003C0	C	1kmE3999N3038
BE34003C0	C	1kmE3999N3039
BE34003C0	C	1kmE4000N3037
BE34003C0	C	1kmE4000N3038
BE34003C0	C	1kmE4000N3039
BE34004C0	C	1kmE3994N3032
BE34004C0	C	1kmE3994N3033
BE34004C0	C	1kmE3995N3030
BE34004C0	C	1kmE3995N3031
BE34004C0	C	1kmE3995N3032
BE34004C0	C	1kmE3995N3033
BE34004C0	C	1kmE3995N3034
BE34004C0	C	1kmE3996N3028
BE34004C0	C	1kmE3996N3029
BE34004C0	C	1kmE3996N3030
BE34004C0	C	1kmE3996N3031
BE34004C0	C	1kmE3996N3032
BE34004C0	C	1kmE3996N3033
BE34004C0	C	1kmE3996N3034
BE34004C0	C	1kmE3997N3028
BE34004C0	C	1kmE3997N3029
BE34004C0	C	1kmE3997N3030
BE34004C0	C	1kmE3997N3031
BE34004C0	C	1kmE3997N3032
BE34004C0	C	1kmE3997N3033
BE34004C0	C	1kmE3997N3034
BE34004C0	C	1kmE3997N3035
BE34004C0	C	1kmE3998N3029
BE34004C0	C	1kmE3998N3030
BE34004C0	C	1kmE3998N3031
BE34004C0	C	1kmE3998N3032
BE34004C0	C	1kmE3998N3033
BE34004C0	C	1kmE3998N3034
BE34004C0	C	1kmE3998N3035
BE34004C0	C	1kmE3999N3031
BE34004C0	C	1kmE3999N3032
BE34004C0	C	1kmE3999N3033
BE34004C0	C	1kmE3999N3034
BE34004C0	C	1kmE3999N3035
BE34004C0	C	1kmE4000N3034
BE34004C0	C	1kmE4000N3035
BE34011C0	C	1kmE3997N3027
BE34011C0	C	1kmE3998N3027
BE34011C0	C	1kmE3998N3028
BE34011C0	C	1kmE3999N3028
BE34011C0	C	1kmE3999N3029
BE34011C0	C	1kmE3999N3030
BE34011C0	C	1kmE4000N3029
BE34011C0	C	1kmE4000N3030
BE34018C0	C	1kmE4020N3023
BE34018C0	C	1kmE4020N3024
BE34018C0	C	1kmE4021N3023
BE34018C0	C	1kmE4021N3024
BE34018C0	C	1kmE4021N3025
BE34018C0	C	1kmE4021N3026
BE34018C0	C	1kmE4022N3023
BE34018C0	C	1kmE4022N3024
BE34018C0	C	1kmE4022N3025
BE34018C0	C	1kmE4022N3026
BE34018C0	C	1kmE4023N3023
BE34018C0	C	1kmE4023N3025
BE34022C0	C	1kmE3983N3017
BE34022C0	C	1kmE3984N3017
BE34022C0	C	1kmE3984N3018
BE34022C0	C	1kmE3986N3017
BE34022C0	C	1kmE3986N3018
BE34022C0	C	1kmE3987N3017
BE34022C0	C	1kmE3987N3018
BE34022C0	C	1kmE3988N3017
BE34022C0	C	1kmE3988N3018
BE34022C0	C	1kmE3989N3017
BE34022C0	C	1kmE3990N3016
BE34022C0	C	1kmE3990N3017
BE34022C0	C	1kmE3991N3016
BE34031C0	C	1kmE3997N2997
BE34031C0	C	1kmE3997N2998
BE34031C0	C	1kmE3997N2999
BE34031C0	C	1kmE3998N2999
BE34031C0	C	1kmE3999N2999
BE34031C0	C	1kmE3999N3000
BE34031C0	C	1kmE3999N3003
BE34031C0	C	1kmE3999N3004
BE34031C0	C	1kmE3999N3005
BE34031C0	C	1kmE4000N3000
BE34031C0	C	1kmE4000N3001
BE34031C0	C	1kmE4000N3002
BE34031C0	C	1kmE4000N3003
BE34031C0	C	1kmE4000N3005
BE34031C0	C	1kmE4001N3001
BE34031C0	C	1kmE4001N3002
BE34031C0	C	1kmE4002N2993
BE34031C0	C	1kmE4002N2999
BE34031C0	C	1kmE4002N3000
BE34031C0	C	1kmE4002N3001
BE34031C0	C	1kmE4003N2991
BE34031C0	C	1kmE4003N2992
BE34031C0	C	1kmE4003N2993
BE34031C0	C	1kmE4003N2994
BE34031C0	C	1kmE4003N2995
BE34031C0	C	1kmE4003N2996
BE34031C0	C	1kmE4003N2997
BE34031C0	C	1kmE4003N2998
BE34031C0	C	1kmE4003N2999
BE34031C0	C	1kmE4004N2992
BE34031C0	C	1kmE4004N2994
BE34031C0	C	1kmE4004N2995
BE34031C0	C	1kmE4004N2996
BE34031C0	C	1kmE4004N2997
BE34031C0	C	1kmE4004N2998
BE34031C0	C	1kmE4005N2994
BE34031C0	C	1kmE4005N2995
BE34031C0	C	1kmE4006N2992
BE34031C0	C	1kmE4006N2993
BE34031C0	C	1kmE4006N2994
BE34031C0	C	1kmE4006N2995
BE34031C0	C	1kmE4007N2992
BE34031C0	C	1kmE4007N2993
BE34037C0	C	1kmE3982N2993
BE34037C0	C	1kmE3983N2991
BE34037C0	C	1kmE3983N2992
BE34037C0	C	1kmE3983N2993
BE34037C0	C	1kmE3983N2995
BE34037C0	C	1kmE3984N2990
BE34037C0	C	1kmE3984N2991
BE34037C0	C	1kmE3984N2992
BE34037C0	C	1kmE3984N2993
BE34037C0	C	1kmE3984N2994
BE34037C0	C	1kmE3984N2995
BE34037C0	C	1kmE3984N2997
BE34037C0	C	1kmE3984N2998
BE34037C0	C	1kmE3984N2999
BE34037C0	C	1kmE3984N3000
BE34037C0	C	1kmE3985N2990
BE34037C0	C	1kmE3985N2991
BE34037C0	C	1kmE3985N2992
BE34037C0	C	1kmE3985N2993
BE34037C0	C	1kmE3985N2994
BE34037C0	C	1kmE3985N2995
BE34037C0	C	1kmE3985N2996
BE34037C0	C	1kmE3985N2997
BE34037C0	C	1kmE3985N2998
BE34037C0	C	1kmE3985N2999
BE34037C0	C	1kmE3986N2992
BE34037C0	C	1kmE3986N2993
BE34037C0	C	1kmE3986N2994
BE34037C0	C	1kmE3986N2995
BE34037C0	C	1kmE3987N2991
BE34037C0	C	1kmE3987N2992
BE34037C0	C	1kmE3987N2993
BE34037C0	C	1kmE3987N2994
BE34037C0	C	1kmE3987N2995
BE34037C0	C	1kmE3987N2996
BE34037C0	C	1kmE3988N2991
BE34037C0	C	1kmE3988N2992
BE34037C0	C	1kmE3988N2993
BE34037C0	C	1kmE3988N2994
BE34037C0	C	1kmE3988N2995
BE34037C0	C	1kmE3989N2991
BE34037C0	C	1kmE3989N2992
BE34037C0	C	1kmE3989N2993
BE34037C0	C	1kmE3989N2994
BE34037C0	C	1kmE3989N2995
BE34037C0	C	1kmE3990N2991
BE34037C0	C	1kmE3990N2992
BE34037C0	C	1kmE3990N2993
BE34037C0	C	1kmE3990N2994
BE34037C0	C	1kmE3990N2995
BE34037C0	C	1kmE3991N2992
BE34043C0	C	1kmE3966N2973
BE34043C0	C	1kmE3966N2974
BE34043C0	C	1kmE3966N2975
BE34043C0	C	1kmE3966N2976
BE34043C0	C	1kmE3967N2972
BE34043C0	C	1kmE3967N2973
BE34043C0	C	1kmE3967N2974
BE34043C0	C	1kmE3967N2975
BE34043C0	C	1kmE3967N2976
BE34043C0	C	1kmE3968N2972
BE34043C0	C	1kmE3968N2973
BE34043C0	C	1kmE3968N2974
BE34043C0	C	1kmE3968N2975
BE34043C0	C	1kmE3968N2976
BE34043C0	C	1kmE3968N2977
BE34043C0	C	1kmE3968N2978
BE34043C0	C	1kmE3969N2972
BE34043C0	C	1kmE3969N2973
BE34043C0	C	1kmE3969N2974
BE34043C0	C	1kmE3969N2975
BE34043C0	C	1kmE3969N2976
BE34043C0	C	1kmE3969N2977
BE34043C0	C	1kmE3969N2978
BE34043C0	C	1kmE3970N2972
BE34043C0	C	1kmE3970N2973
BE34043C0	C	1kmE3970N2974
BE34043C0	C	1kmE3970N2975
BE34043C0	C	1kmE3970N2976
BE34043C0	C	1kmE3970N2977
BE34043C0	C	1kmE3971N2972
BE34043C0	C	1kmE3971N2973
BE34043C0	C	1kmE3971N2974
BE34043C0	C	1kmE3971N2975
BE34043C0	C	1kmE3971N2976
BE34043C0	C	1kmE3971N2977
BE34043C0	C	1kmE3972N2973
BE34043C0	C	1kmE3972N2974
BE34043C0	C	1kmE3972N2975
BE34043C0	C	1kmE3972N2976
BE34043C0	C	1kmE3972N2977
BE34043C0	C	1kmE3973N2977
BE34045C0	C	1kmE3971N2968
BE34045C0	C	1kmE3971N2969
BE34045C0	C	1kmE3972N2967
BE34045C0	C	1kmE3972N2968
BE34045C0	C	1kmE3972N2969
BE34045C0	C	1kmE3973N2967
BE34045C0	C	1kmE3973N2968
BE34045C0	C	1kmE3973N2969
BE34045C0	C	1kmE3973N2970
BE34045C0	C	1kmE3974N2968
BE34045C0	C	1kmE3974N2969
BE34045C0	C	1kmE3974N2970
BE34045C0	C	1kmE3974N2971
BE34045C0	C	1kmE3975N2968
BE34045C0	C	1kmE3975N2969
BE34045C0	C	1kmE3975N2970
BE34045C0	C	1kmE3976N2968
BE34045C0	C	1kmE3976N2969
BE34045C0	C	1kmE3977N2968
BE34046C0	C	1kmE3973N2965
BE34046C0	C	1kmE3973N2966
BE34046C0	C	1kmE3973N2975
BE34046C0	C	1kmE3973N2976
BE34046C0	C	1kmE3973N2977
BE34046C0	C	1kmE3974N2965
BE34046C0	C	1kmE3974N2966
BE34046C0	C	1kmE3974N2975
BE34046C0	C	1kmE3974N2976
BE34046C0	C	1kmE3975N2966
BE34046C0	C	1kmE3975N2970
BE34046C0	C	1kmE3975N2971
BE34046C0	C	1kmE3975N2972
BE34046C0	C	1kmE3975N2973
BE34046C0	C	1kmE3975N2976
BE34046C0	C	1kmE3975N2977
BE34046C0	C	1kmE3976N2966
BE34046C0	C	1kmE3976N2967
BE34046C0	C	1kmE3976N2970
BE34046C0	C	1kmE3976N2971
BE34046C0	C	1kmE3976N2972
BE34046C0	C	1kmE3976N2973
BE34046C0	C	1kmE3976N2974
BE34046C0	C	1kmE3976N2975
BE34046C0	C	1kmE3976N2976
BE34046C0	C	1kmE3976N2977
BE34046C0	C	1kmE3976N2978
BE34046C0	C	1kmE3976N2979
BE34046C0	C	1kmE3977N2967
BE34046C0	C	1kmE3977N2968
BE34046C0	C	1kmE3977N2969
BE34046C0	C	1kmE3977N2970
BE34046C0	C	1kmE3977N2971
BE34046C0	C	1kmE3977N2972
BE34046C0	C	1kmE3977N2973
BE34046C0	C	1kmE3977N2974
BE34046C0	C	1kmE3977N2975
BE34046C0	C	1kmE3977N2976
BE34046C0	C	1kmE3977N2977
BE34046C0	C	1kmE3977N2978
BE34046C0	C	1kmE3977N2979
BE34046C0	C	1kmE3978N2970
BE34046C0	C	1kmE3978N2971
BE34046C0	C	1kmE3978N2972
BE34046C0	C	1kmE3978N2973
BE34046C0	C	1kmE3978N2976
BE34046C0	C	1kmE3978N2977
BE34046C0	C	1kmE3978N2978
BE34046C0	C	1kmE3978N2979
BE34046C0	C	1kmE3978N2980
