key	nubKey	scientificName	datasetKey	canonicalName	species	genus	family	order	class	phylum	kingdom	rank	speciesKey	taxonomicStatus	acceptedKey	accepted	locationId	locality	country	status	first_observed	last_observed	establishmentMeans	invasion stage	native range	degree of establishment	habitat	marine	freshwater	terrestrial	source	pathway_level1	pathway_level2
152547067	2705350	Eragrostis plana Nees	6d9e952f-948c-4483-9807-575348147c7e	Eragrostis plana	Eragrostis plana	Eragrostis	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152547067	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1911	1948	INTRODUCED	casual	Africa (WGSRPD:2)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265771: Eragrostis plana Nees in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	on_animals
152547068	2705362	Eragrostis elongata (Willd.) Jacq.	6d9e952f-948c-4483-9807-575348147c7e	Eragrostis elongata	Eragrostis elongata	Eragrostis	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152547068	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1911	1925	INTRODUCED	casual	Australasia (WGSRPD:5)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265600: Eragrostis elongata (Willd.) Jacq. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	on_animals
152547068	2705362	Eragrostis elongata (Willd.) Jacq.	6d9e952f-948c-4483-9807-575348147c7e	Eragrostis elongata	Eragrostis elongata	Eragrostis	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152547068	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1911	1925	INTRODUCED	casual	tropical Asia (WGSRPD:4)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265600: Eragrostis elongata (Willd.) Jacq. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	on_animals
152547069	2705452	Eragrostis bahiensis Schrad. ex Roem. & Schult.	6d9e952f-948c-4483-9807-575348147c7e	Eragrostis bahiensis	Eragrostis bahiensis	Eragrostis	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152547069	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1921	1947	INTRODUCED	casual	Southern America (WGSRPD:8)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265676: Eragrostis bahiensis Schrad. ex Schult. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	on_animals
152547070	2705449	Eragrostis minor Host	6d9e952f-948c-4483-9807-575348147c7e	Eragrostis minor	Eragrostis minor	Eragrostis	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152547070	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1835	2018	INTRODUCED	established	Africa (WGSRPD:2)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265574: Eragrostis minor Host in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	""	""
152547070	2705449	Eragrostis minor Host	6d9e952f-948c-4483-9807-575348147c7e	Eragrostis minor	Eragrostis minor	Eragrostis	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152547070	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1835	2018	INTRODUCED	established	Europe (WGSRPD:1)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265574: Eragrostis minor Host in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	""	""
152547070	2705449	Eragrostis minor Host	6d9e952f-948c-4483-9807-575348147c7e	Eragrostis minor	Eragrostis minor	Eragrostis	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152547070	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1835	2018	INTRODUCED	established	temperate Asia (WGSRPD:3)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265574: Eragrostis minor Host in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	""	""
152547071	2705431	Eragrostis barrelieri Daveau	6d9e952f-948c-4483-9807-575348147c7e	Eragrostis barrelieri	Eragrostis barrelieri	Eragrostis	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152547071	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1948	1949	INTRODUCED	casual	Africa (WGSRPD:2)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265562: Eragrostis barrelieri Daveau in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	on_animals
152547071	2705431	Eragrostis barrelieri Daveau	6d9e952f-948c-4483-9807-575348147c7e	Eragrostis barrelieri	Eragrostis barrelieri	Eragrostis	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152547071	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1948	1949	INTRODUCED	casual	Europe (WGSRPD:1)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265562: Eragrostis barrelieri Daveau in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	on_animals
152547071	2705431	Eragrostis barrelieri Daveau	6d9e952f-948c-4483-9807-575348147c7e	Eragrostis barrelieri	Eragrostis barrelieri	Eragrostis	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152547071	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1948	1949	INTRODUCED	casual	temperate Asia (WGSRPD:3)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265562: Eragrostis barrelieri Daveau in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	on_animals
152547072	2705393	Eragrostis parviflora Trin.	6d9e952f-948c-4483-9807-575348147c7e	Eragrostis parviflora	Eragrostis parviflora	Eragrostis	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152547072	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1887	1969	INTRODUCED	casual	Australasia (WGSRPD:5)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265811: Eragrostis parviflora (R. Brown) Trin. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	on_animals
152547073	2705378	Eragrostis curvula Nees	6d9e952f-948c-4483-9807-575348147c7e	Eragrostis curvula	Eragrostis curvula	Eragrostis	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152547073	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1911	2018	INTRODUCED	established	Africa (WGSRPD:2)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265685: Eragrostis curvula (Schrad.) Nees in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	on_animals
152547074	2705373	Eragrostis ciliaris (L.) R.Br.	6d9e952f-948c-4483-9807-575348147c7e	Eragrostis ciliaris	Eragrostis ciliaris	Eragrostis	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152547074	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1897	1897	INTRODUCED	casual	Africa (WGSRPD:2)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265736: Eragrostis ciliaris (L.) R. Brown in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	""	""
152547075	2705369	Eragrostis cilianensis (All.) Vignolo ex Janch.	6d9e952f-948c-4483-9807-575348147c7e	Eragrostis cilianensis	Eragrostis cilianensis	Eragrostis	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152547075	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1824	2017	INTRODUCED	casual	Africa (WGSRPD:2)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265893: Eragrostis cilianensis (All.) Vign.-Lut. ex Janchen in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	on_animals
152547075	2705369	Eragrostis cilianensis (All.) Vignolo ex Janch.	6d9e952f-948c-4483-9807-575348147c7e	Eragrostis cilianensis	Eragrostis cilianensis	Eragrostis	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152547075	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1824	2017	INTRODUCED	casual	Europe (WGSRPD:1)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265893: Eragrostis cilianensis (All.) Vign.-Lut. ex Janchen in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	on_animals
152547075	2705369	Eragrostis cilianensis (All.) Vignolo ex Janch.	6d9e952f-948c-4483-9807-575348147c7e	Eragrostis cilianensis	Eragrostis cilianensis	Eragrostis	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152547075	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1824	2017	INTRODUCED	casual	temperate Asia (WGSRPD:3)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265893: Eragrostis cilianensis (All.) Vign.-Lut. ex Janchen in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	on_animals
152547075	2705369	Eragrostis cilianensis (All.) Vignolo ex Janch.	6d9e952f-948c-4483-9807-575348147c7e	Eragrostis cilianensis	Eragrostis cilianensis	Eragrostis	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152547075	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1824	2017	INTRODUCED	casual	Africa (WGSRPD:2)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265893: Eragrostis cilianensis (All.) Vign.-Lut. ex Janchen in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	seed
152547075	2705369	Eragrostis cilianensis (All.) Vignolo ex Janch.	6d9e952f-948c-4483-9807-575348147c7e	Eragrostis cilianensis	Eragrostis cilianensis	Eragrostis	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152547075	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1824	2017	INTRODUCED	casual	Europe (WGSRPD:1)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265893: Eragrostis cilianensis (All.) Vign.-Lut. ex Janchen in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	seed
152547075	2705369	Eragrostis cilianensis (All.) Vignolo ex Janch.	6d9e952f-948c-4483-9807-575348147c7e	Eragrostis cilianensis	Eragrostis cilianensis	Eragrostis	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152547075	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1824	2017	INTRODUCED	casual	temperate Asia (WGSRPD:3)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265893: Eragrostis cilianensis (All.) Vign.-Lut. ex Janchen in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	seed
152547076	2705422	Eragrostis leptostachya Steud.	6d9e952f-948c-4483-9807-575348147c7e	Eragrostis leptostachya	Eragrostis leptostachya	Eragrostis	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152547076	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1911	1932	INTRODUCED	casual	Australasia (WGSRPD:5)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265912: Eragrostis leptostachya (R. Brown) Steud. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	on_animals
152547077	2705420	Eragrostis pectinacea (Michx.) Nees	6d9e952f-948c-4483-9807-575348147c7e	Eragrostis pectinacea	Eragrostis pectinacea	Eragrostis	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152547077	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1940	2012	INTRODUCED	casual	pan-American		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265652: Eragrostis pectinacea (Michaux) Nees in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	on_animals
152547077	2705420	Eragrostis pectinacea (Michx.) Nees	6d9e952f-948c-4483-9807-575348147c7e	Eragrostis pectinacea	Eragrostis pectinacea	Eragrostis	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152547077	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1940	2012	INTRODUCED	casual	pan-American		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265652: Eragrostis pectinacea (Michaux) Nees in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	seed
152547078	2705401	Eragrostis multicaulis Steud.	6d9e952f-948c-4483-9807-575348147c7e	Eragrostis multicaulis	Eragrostis multicaulis	Eragrostis	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152547078	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1943	2018	INTRODUCED	established	temperate Asia (WGSRPD:3)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265903: Eragrostis multicaulis Steud. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	""	""
152547079	2705400	Eragrostis pilosa P.Beauv.	6d9e952f-948c-4483-9807-575348147c7e	Eragrostis pilosa	Eragrostis pilosa	Eragrostis	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152547079	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1877	2015	INTRODUCED	casual	Africa (WGSRPD:2)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265845: Eragrostis pilosa (L.) Beauv. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	on_animals
152547079	2705400	Eragrostis pilosa P.Beauv.	6d9e952f-948c-4483-9807-575348147c7e	Eragrostis pilosa	Eragrostis pilosa	Eragrostis	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152547079	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1877	2015	INTRODUCED	casual	Europe (WGSRPD:1)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265845: Eragrostis pilosa (L.) Beauv. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	on_animals
152547079	2705400	Eragrostis pilosa P.Beauv.	6d9e952f-948c-4483-9807-575348147c7e	Eragrostis pilosa	Eragrostis pilosa	Eragrostis	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152547079	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1877	2015	INTRODUCED	casual	temperate Asia (WGSRPD:3)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265845: Eragrostis pilosa (L.) Beauv. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	on_animals
152547079	2705400	Eragrostis pilosa P.Beauv.	6d9e952f-948c-4483-9807-575348147c7e	Eragrostis pilosa	Eragrostis pilosa	Eragrostis	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152547079	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1877	2015	INTRODUCED	casual	Africa (WGSRPD:2)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265845: Eragrostis pilosa (L.) Beauv. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	seed
152547079	2705400	Eragrostis pilosa P.Beauv.	6d9e952f-948c-4483-9807-575348147c7e	Eragrostis pilosa	Eragrostis pilosa	Eragrostis	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152547079	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1877	2015	INTRODUCED	casual	Europe (WGSRPD:1)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265845: Eragrostis pilosa (L.) Beauv. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	seed
152547079	2705400	Eragrostis pilosa P.Beauv.	6d9e952f-948c-4483-9807-575348147c7e	Eragrostis pilosa	Eragrostis pilosa	Eragrostis	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152547079	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1877	2015	INTRODUCED	casual	temperate Asia (WGSRPD:3)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265845: Eragrostis pilosa (L.) Beauv. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	seed
152547081	9393876	Sporobolus townsendii (H.Groves & J.Groves) P.M.Peterson & Saarela	6d9e952f-948c-4483-9807-575348147c7e	Sporobolus townsendii	Sporobolus townsendii	Sporobolus	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152547081	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1938	2018	INTRODUCED	established	hybrid origin		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265808: Spartina x townsendii H. & J. Groves in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	""	""
152547082	8047362	Sporobolus creber De Nardi	6d9e952f-948c-4483-9807-575348147c7e	Sporobolus creber	Sporobolus creber	Sporobolus	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152547082	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1911	1911	INTRODUCED	casual	Australasia (WGSRPD:5)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265820: Sporobolus creber De Nardi in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	on_animals
152547083	4152259	Sporobolus africanus (Poir.) A.Robyns & Tournay	6d9e952f-948c-4483-9807-575348147c7e	Sporobolus africanus	Sporobolus africanus	Sporobolus	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152547083	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1911	2005	INTRODUCED	casual	Africa (WGSRPD:2)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265900: Sporobolus africanus (Poiret) Robyns & Tournay in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	on_animals
152547083	4152259	Sporobolus africanus (Poir.) A.Robyns & Tournay	6d9e952f-948c-4483-9807-575348147c7e	Sporobolus africanus	Sporobolus africanus	Sporobolus	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152547083	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1911	2005	INTRODUCED	casual	Asia		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265900: Sporobolus africanus (Poiret) Robyns & Tournay in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	on_animals
152547083	4152259	Sporobolus africanus (Poir.) A.Robyns & Tournay	6d9e952f-948c-4483-9807-575348147c7e	Sporobolus africanus	Sporobolus africanus	Sporobolus	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152547083	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1911	2005	INTRODUCED	casual	Africa (WGSRPD:2)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265900: Sporobolus africanus (Poiret) Robyns & Tournay in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	seed
