nubKey	key	dataset_scientificname	datasetKey	scientificName	kingdom	taxonomicStatus	acceptedKey	accepted
6644	139343397	Elatinaceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Elatinaceae	Plantae	ACCEPTED	NA	NA
6646	139343414	Clusiaceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Clusiaceae	Plantae	ACCEPTED	NA	NA
6648	134839884	Polemoniaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Polemoniaceae	Plantae	ACCEPTED	NA	NA
6648	139343673	Polemoniaceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Polemoniaceae	Plantae	ACCEPTED	NA	NA
6650	134839904	Pedaliaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Pedaliaceae	Plantae	ACCEPTED	NA	NA
6651	134839900	Orobanchaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Orobanchaceae	Plantae	ACCEPTED	NA	NA
6651	139343754	Orobanchaceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Orobanchaceae	Plantae	ACCEPTED	NA	NA
6652	134839944	Oleaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Oleaceae	Plantae	ACCEPTED	NA	NA
6652	139343351	Oleaceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Oleaceae	Plantae	ACCEPTED	NA	NA
6655	134839835	Bignoniaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Bignoniaceae	Plantae	ACCEPTED	NA	NA
6656	134839849	Staphyleaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Staphyleaceae	Plantae	ACCEPTED	NA	NA
6657	134839859	Sapindaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Sapindaceae	Plantae	ACCEPTED	NA	NA
6658	139343433	Hippocastanaceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Hippocastanaceae	Plantae	SYNONYM	6657	Sapindaceae
6660	139343435	Aceraceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Aceraceae	Plantae	SYNONYM	6657	Sapindaceae
6661	139343348	Santalaceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Santalaceae	Plantae	ACCEPTED	NA	NA
6664	134839871	Salicaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Salicaceae	Plantae	ACCEPTED	NA	NA
6664	139343667	Salicaceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Salicaceae	Plantae	ACCEPTED	NA	NA
6667	134839919	Hydrangeaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Hydrangeaceae	Plantae	ACCEPTED	NA	NA
6667	139343363	Hydrangeaceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Hydrangeaceae	Plantae	ACCEPTED	NA	NA
6672	134839853	Vitaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Vitaceae	Plantae	ACCEPTED	NA	NA
6673	134839833	Berberidaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Berberidaceae	Plantae	ACCEPTED	NA	NA
6673	139343623	Berberidaceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Berberidaceae	Plantae	ACCEPTED	NA	NA
6674	134839877	Primulaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Primulaceae	Plantae	ACCEPTED	NA	NA
6674	139343459	Primulaceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Primulaceae	Plantae	ACCEPTED	NA	NA
6675	139343462	Myrsinaceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Myrsinaceae	Plantae	SYNONYM	6674	Primulaceae
6680	139343388	Fumariaceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Fumariaceae	Plantae	SYNONYM	2422	Papaveraceae
6681	134839818	Cabombaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Cabombaceae	Plantae	ACCEPTED	NA	NA
6684	134839939	Lythraceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Lythraceae	Plantae	ACCEPTED	NA	NA
6684	139343743	Lythraceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Lythraceae	Plantae	ACCEPTED	NA	NA
6685	134839937	Malvaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Malvaceae	Plantae	ACCEPTED	NA	NA
6685	139343452	Malvaceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Malvaceae	Plantae	ACCEPTED	NA	NA
6688	134839935	Lauraceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Lauraceae	Plantae	ACCEPTED	NA	NA
6689	134839855	Verbenaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Verbenaceae	Plantae	ACCEPTED	NA	NA
6689	139343529	Verbenaceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Verbenaceae	Plantae	ACCEPTED	NA	NA
6693	134839892	Platanaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Platanaceae	Plantae	ACCEPTED	NA	NA
6694	134839918	Haloragaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Haloragaceae	Plantae	ACCEPTED	NA	NA
6694	139343380	Haloragaceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Haloragaceae	Plantae	ACCEPTED	NA	NA
6696	134839845	Tropaeolaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Tropaeolaceae	Plantae	ACCEPTED	NA	NA
6697	134839901	Oxalidaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Oxalidaceae	Plantae	ACCEPTED	NA	NA
6697	139343582	Oxalidaceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Oxalidaceae	Plantae	ACCEPTED	NA	NA
6698	134839933	Limnanthaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Limnanthaceae	Plantae	ACCEPTED	NA	NA
6699	134839838	Balsaminaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Balsaminaceae	Plantae	ACCEPTED	NA	NA
6699	139343584	Balsaminaceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Balsaminaceae	Plantae	ACCEPTED	NA	NA
6701	134839885	Apocynaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Apocynaceae	Plantae	ACCEPTED	NA	NA
6701	139343556	Apocynaceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Apocynaceae	Plantae	ACCEPTED	NA	NA
6703	134839820	Buxaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Buxaceae	Plantae	ACCEPTED	NA	NA
6707	134839830	Clethraceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Clethraceae	Plantae	ACCEPTED	NA	NA
6710	134839812	Caprifoliaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Caprifoliaceae	Plantae	ACCEPTED	NA	NA
6710	139343470	Caprifoliaceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Caprifoliaceae	Plantae	ACCEPTED	NA	NA
6711	134839898	Paeoniaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Paeoniaceae	Plantae	ACCEPTED	NA	NA
6713	134839825	Cornaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Cornaceae	Plantae	ACCEPTED	NA	NA
6713	139343365	Cornaceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Cornaceae	Plantae	ACCEPTED	NA	NA
6715	134839832	Celastraceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Celastraceae	Plantae	ACCEPTED	NA	NA
6715	139343593	Celastraceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Celastraceae	Plantae	ACCEPTED	NA	NA
6716	134839876	Aquifoliaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Aquifoliaceae	Plantae	ACCEPTED	NA	NA
6716	139343595	Aquifoliaceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Aquifoliaceae	Plantae	ACCEPTED	NA	NA
6717	134839888	Portulacaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Portulacaceae	Plantae	ACCEPTED	NA	NA
6717	139343705	Portulacaceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Portulacaceae	Plantae	ACCEPTED	NA	NA
6718	134839943	Nyctaginaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Nyctaginaceae	Plantae	ACCEPTED	NA	NA
6719	139343733	Chenopodiaceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Chenopodiaceae	Plantae	SYNONYM	3064	Amaranthaceae
6720	134839952	Apiaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Apiaceae	Plantae	ACCEPTED	NA	NA
6720	139343489	Apiaceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Apiaceae	Plantae	ACCEPTED	NA	NA
6721	139343980	Potamogetonaceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Potamogetonaceae	Plantae	ACCEPTED	NA	NA
6723	139343946	Lemnaceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Lemnaceae	Plantae	SYNONYM	6979	Araceae
6724	134839867	Selaginellaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Selaginellaceae	Plantae	ACCEPTED	NA	NA
6724	139343286	Selaginellaceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Selaginellaceae	Plantae	ACCEPTED	NA	NA
6725	139343289	Lycopodiaceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Lycopodiaceae	Plantae	ACCEPTED	NA	NA
6752	134839908	Aizoaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Aizoaceae	Plantae	ACCEPTED	NA	NA
6757	139343531	Callitrichaceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Callitrichaceae	Plantae	SYNONYM	2420	Plantaginaceae
6979	134839875	Araceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Araceae	Plantae	ACCEPTED	NA	NA
6979	139343940	Araceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Araceae	Plantae	ACCEPTED	NA	NA
6980	139343955	Butomaceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Butomaceae	Plantae	ACCEPTED	NA	NA
7678	134839889	Aponogetonaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Aponogetonaceae	Plantae	ACCEPTED	NA	NA
7679	139343972	Juncaginaceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Juncaginaceae	Plantae	ACCEPTED	NA	NA
7681	134839872	Arecaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Arecaceae	Plantae	ACCEPTED	NA	NA
7682	134839921	Amaryllidaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Amaryllidaceae	Plantae	ACCEPTED	NA	NA
7682	139344008	Amaryllidaceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Amaryllidaceae	Plantae	ACCEPTED	NA	NA
7683	134839863	Asparagaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Asparagaceae	Plantae	ACCEPTED	NA	NA
7683	139344006	Asparagaceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Asparagaceae	Plantae	ACCEPTED	NA	NA
7689	134839955	Orchidaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Orchidaceae	Plantae	ACCEPTED	NA	NA
7689	139344026	Orchidaceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Orchidaceae	Plantae	ACCEPTED	NA	NA
7698	134839926	Iridaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Iridaceae	Plantae	ACCEPTED	NA	NA
7698	139343960	Iridaceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Iridaceae	Plantae	ACCEPTED	NA	NA
7699	134839934	Liliaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Liliaceae	Plantae	ACCEPTED	NA	NA
7699	139343964	Liliaceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Liliaceae	Plantae	ACCEPTED	NA	NA
7700	134839950	Melanthiaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Melanthiaceae	Plantae	ACCEPTED	NA	NA
7702	134839865	Smilacaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Smilacaceae	Plantae	ACCEPTED	NA	NA
7708	134839822	Cyperaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Cyperaceae	Plantae	ACCEPTED	NA	NA
7708	139343984	Cyperaceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Cyperaceae	Plantae	ACCEPTED	NA	NA
7717	134839866	Solanaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Solanaceae	Plantae	ACCEPTED	NA	NA
7717	139343694	Solanaceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Solanaceae	Plantae	ACCEPTED	NA	NA
8144	134839821	Cupressaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Cupressaceae	Plantae	ACCEPTED	NA	NA
8144	139344116	Cupressaceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Cupressaceae	Plantae	ACCEPTED	NA	NA
8497	134839813	Cannaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Cannaceae	Plantae	ACCEPTED	NA	NA
8784	134839947	Marantaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Marantaceae	Plantae	ACCEPTED	NA	NA
8798	134839870	Rubiaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Rubiaceae	Plantae	ACCEPTED	NA	NA
8798	139343559	Rubiaceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Rubiaceae	Plantae	ACCEPTED	NA	NA
8800	134839879	Araliaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Araliaceae	Plantae	ACCEPTED	NA	NA
8800	139343487	Araliaceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Araliaceae	Plantae	ACCEPTED	NA	NA
8801	134839815	Campanulaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Campanulaceae	Plantae	ACCEPTED	NA	NA
8801	139343408	Campanulaceae	87e99777-7f54-4209-9688-cbf7a9179ebe	Campanulaceae	Plantae	ACCEPTED	NA	NA
8805	134839913	Garryaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Garryaceae	Plantae	ACCEPTED	NA	NA
8807	134839906	Phyllanthaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Phyllanthaceae	Plantae	ACCEPTED	NA	NA
2650101	139343307	Pilularia	87e99777-7f54-4209-9688-cbf7a9179ebe	Pilularia L.	Plantae	ACCEPTED	NA	NA
2650107	134087722	Azolla filiculoides Lam.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Azolla filiculoides Lam.	Plantae	ACCEPTED	NA	NA
2650111	139343314	Polypodium	87e99777-7f54-4209-9688-cbf7a9179ebe	Polypodium L.	Plantae	ACCEPTED	NA	NA
2650127	139343333	Ophioglossum	87e99777-7f54-4209-9688-cbf7a9179ebe	Ophioglossum L.	Plantae	ACCEPTED	NA	NA
2650133	128536320	Ophioglossum vulgatum L.	87e99777-7f54-4209-9688-cbf7a9179ebe	Ophioglossum vulgatum Linnaeus	Plantae	ACCEPTED	NA	NA
2650152	139343332	Botrychium	87e99777-7f54-4209-9688-cbf7a9179ebe	Botrychium Sw.	Plantae	ACCEPTED	NA	NA
2650165	128536315	Botrychium lunaria (L.) Swartz	87e99777-7f54-4209-9688-cbf7a9179ebe	Botrychium lunaria (L.) Sw.	Plantae	ACCEPTED	NA	NA
2650180	134089455	Botrychium simplex Hitchc.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Botrychium simplex E. Hitchc.	Plantae	ACCEPTED	NA	NA
2650180	128536318	Botrychium simplex E. Hitchc.	87e99777-7f54-4209-9688-cbf7a9179ebe	Botrychium simplex E. Hitchc.	Plantae	ACCEPTED	NA	NA
2650198	128536316	Botrychium matricariifolium A. Braun ex Koch	87e99777-7f54-4209-9688-cbf7a9179ebe	Botrychium matricariifolium (A. Braun ex Dowell) A. Braun ex Koch	Plantae	DOUBTFUL	NA	NA
2650254	139343304	Osmunda	87e99777-7f54-4209-9688-cbf7a9179ebe	Osmunda L.	Plantae	ACCEPTED	NA	NA
2650583	139343323	Asplenium	87e99777-7f54-4209-9688-cbf7a9179ebe	Asplenium L.	Plantae	ACCEPTED	NA	NA
2650594	128536292	Asplenium adiantum-nigrum L.	87e99777-7f54-4209-9688-cbf7a9179ebe	Asplenium adiantum-nigrum L.	Plantae	ACCEPTED	NA	NA
2650625	128536297	Asplenium ruta-muraria L.	87e99777-7f54-4209-9688-cbf7a9179ebe	Asplenium ruta-muraria L.	Plantae	ACCEPTED	NA	NA
2650662	128536295	Asplenium trichomanes L.	87e99777-7f54-4209-9688-cbf7a9179ebe	Asplenium trichomanes	Plantae	ACCEPTED	NA	NA
2650669	128536298	Asplenium scolopendrium L.	87e99777-7f54-4209-9688-cbf7a9179ebe	Asplenium scolopendrium Linnaeus	Plantae	ACCEPTED	NA	NA
2650798	139343327	Cystopteris	87e99777-7f54-4209-9688-cbf7a9179ebe	Cystopteris Bernh.	Plantae	ACCEPTED	NA	NA
2650808	128536307	Cystopteris montana (Lam.) Desv.	87e99777-7f54-4209-9688-cbf7a9179ebe	Cystopteris montana (Lam.) Desv.	Plantae	ACCEPTED	NA	NA
2650818	128536306	Cystopteris fragilis (L.) Bernh.	87e99777-7f54-4209-9688-cbf7a9179ebe	Cystopteris fragilis (L.) Bernh.	Plantae	ACCEPTED	NA	NA
2650827	134086914	Cyrtomium fortunei J. Smith	9ff7d317-609b-4c08-bd86-3bc404b77c42	Cyrtomium fortunei J. Sm.	Plantae	ACCEPTED	NA	NA
2650831	139343329	Gymnocarpium	87e99777-7f54-4209-9688-cbf7a9179ebe	Gymnocarpium Newman	Plantae	ACCEPTED	NA	NA
2650832	128536311	Gymnocarpium dryopteris (L.) Newman	87e99777-7f54-4209-9688-cbf7a9179ebe	Gymnocarpium dryopteris (L.) Newm.	Plantae	ACCEPTED	NA	NA
2650888	139343328	Athyrium	87e99777-7f54-4209-9688-cbf7a9179ebe	Athyrium Roth	Plantae	ACCEPTED	NA	NA
2650902	139343326	Onoclea	87e99777-7f54-4209-9688-cbf7a9179ebe	Onoclea L.	Plantae	ACCEPTED	NA	NA
2650903	134089456	Onoclea sensibilis L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Onoclea sensibilis L.	Plantae	ACCEPTED	NA	NA
2650903	128536304	Onoclea sensibilis L.	87e99777-7f54-4209-9688-cbf7a9179ebe	Onoclea sensibilis L.	Plantae	ACCEPTED	NA	NA
2650944	134086886	Rumohra adiantiformis (Forster) Ching.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Rumohra adiantiformis (G. Forst.) Ching	Plantae	ACCEPTED	NA	NA
2650998	139343325	Matteuccia	87e99777-7f54-4209-9688-cbf7a9179ebe	Matteuccia Tod.	Plantae	ACCEPTED	NA	NA
2650999	128536302	Matteuccia struthiopteris (L.) Tod.	87e99777-7f54-4209-9688-cbf7a9179ebe	Matteuccia struthiopteris (L.) Tod.	Plantae	ACCEPTED	NA	NA
2651085	139343316	Polystichum	87e99777-7f54-4209-9688-cbf7a9179ebe	Polystichum Roth	Plantae	ACCEPTED	NA	NA
2651092	128536269	Polystichum braunii (Spenner) Fee	87e99777-7f54-4209-9688-cbf7a9179ebe	Polystichum braunii (Spenn.) Fée	Plantae	ACCEPTED	NA	NA
2651108	134086887	Polystichum tsus-simense J. Smith	9ff7d317-609b-4c08-bd86-3bc404b77c42	Polystichum tsus-simense (Hook.) J. Sm.	Plantae	SYNONYM	4046493	Polystichum luctuosum (Kze.) T. Moore
2651126	139343317	Dryopteris	87e99777-7f54-4209-9688-cbf7a9179ebe	Dryopteris Adans.	Plantae	ACCEPTED	NA	NA
2651330	128536289	Phegopteris connectilis (Michx.) Watt	87e99777-7f54-4209-9688-cbf7a9179ebe	Phegopteris connectilis (Michx.) Watt	Plantae	ACCEPTED	NA	NA
2651523	139343310	Blechnum	87e99777-7f54-4209-9688-cbf7a9179ebe	Blechnum L.	Plantae	ACCEPTED	NA	NA
2651816	134087966	Adiantum capillus-veneris L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Adiantum capillus-veneris L.	Plantae	ACCEPTED	NA	NA
2651826	134087967	Adiantum raddianum C. Presl	9ff7d317-609b-4c08-bd86-3bc404b77c42	Adiantum raddianum Presl	Plantae	ACCEPTED	NA	NA
2651843	134087965	Adiantum aleuticum (Rupr.) C.A. Paris	9ff7d317-609b-4c08-bd86-3bc404b77c42	Adiantum aleuticum (Rupr.) C.A.Paris	Plantae	ACCEPTED	NA	NA
2652929	139343979	Zannichellia	87e99777-7f54-4209-9688-cbf7a9179ebe	Zannichellia Linnaeus, 1753	Plantae	ACCEPTED	NA	NA
2653321	134086861	Ephedra distachya L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Ephedra distachya L.	Plantae	ACCEPTED	NA	NA
2661727	139343312	Pteridium	87e99777-7f54-4209-9688-cbf7a9179ebe	Pteridium J.Agardh, 1898	Plantae	DOUBTFUL	NA	NA
2673359	139344053	Leersia	87e99777-7f54-4209-9688-cbf7a9179ebe	Leersia	Plantae	DOUBTFUL	NA	NA
2683848	139344118	Chamaecyparis	87e99777-7f54-4209-9688-cbf7a9179ebe	Chamaecyparis Spach	Plantae	ACCEPTED	NA	NA
2683866	134086877	Chamaecyparis lawsoniana (A.Murray) Parl.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Chamaecyparis lawsoniana	Plantae	DOUBTFUL	NA	NA
2683866	128539698	Chamaecyparis lawsoniana (A. Murray bis) Parl.	87e99777-7f54-4209-9688-cbf7a9179ebe	Chamaecyparis lawsoniana	Plantae	DOUBTFUL	NA	NA
2683894	134086881	Xanthocyparis nootkatensis (D. Don) Farjon & Harder	9ff7d317-609b-4c08-bd86-3bc404b77c42	Xanthocyparis nootkatensis (D. Don) Farjon & Harder	Plantae	ACCEPTED	NA	NA
2684171	134086875	Thuja plicata Donn ex D. Don	9ff7d317-609b-4c08-bd86-3bc404b77c42	Thuja plicata Donn ex D. Don	Plantae	ACCEPTED	NA	NA
2684178	134086876	Thuja occidentalis L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Thuja occidentalis L.	Plantae	ACCEPTED	NA	NA
2684191	134087835	Taxodium distichum (L.) L.C.M. Rich.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Taxodium distichum (L.) Rich.	Plantae	ACCEPTED	NA	NA
2684241	139344114	Pinus	87e99777-7f54-4209-9688-cbf7a9179ebe	Pinus L.	Plantae	ACCEPTED	NA	NA
2684359	139344117	Juniperus	87e99777-7f54-4209-9688-cbf7a9179ebe	Juniperus L.	Plantae	ACCEPTED	NA	NA
2684709	128539696	Juniperus communis L.	87e99777-7f54-4209-9688-cbf7a9179ebe	Juniperus communis L.	Plantae	ACCEPTED	NA	NA
2684876	139344113	Abies	87e99777-7f54-4209-9688-cbf7a9179ebe	Abies Mill.	Plantae	ACCEPTED	NA	NA
2684902	139344108	Taxus	87e99777-7f54-4209-9688-cbf7a9179ebe	Taxus L.	Plantae	ACCEPTED	NA	NA
2684984	134087885	Araucaria araucana (Molina) K. Koch	9ff7d317-609b-4c08-bd86-3bc404b77c42	Araucaria araucana (Molina) K. Koch	Plantae	ACCEPTED	NA	NA
2685361	134089487	Abies grandis (Dougl. ex D. Don) Lindl.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Abies grandis (Douglas ex D. Don) Lindl.	Plantae	ACCEPTED	NA	NA
2685484	134089490	Abies alba Mill.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Abies alba Mill.	Plantae	ACCEPTED	NA	NA
2685484	128539679	Abies alba Mill.	87e99777-7f54-4209-9688-cbf7a9179ebe	Abies alba Mill.	Plantae	ACCEPTED	NA	NA
2685552	134089488	Abies nordmanniana (Steven) Spach	9ff7d317-609b-4c08-bd86-3bc404b77c42	Abies nordmanniana (Steven) Spach	Plantae	ACCEPTED	NA	NA
2685552	128539680	Abies nordmanniana (Steven) Spach	87e99777-7f54-4209-9688-cbf7a9179ebe	Abies nordmanniana (Steven) Spach	Plantae	ACCEPTED	NA	NA
2685775	139344111	Pseudotsuga	87e99777-7f54-4209-9688-cbf7a9179ebe	Pseudotsuga Carrière	Plantae	ACCEPTED	NA	NA
2685796	134088592	Pseudotsuga menziesii (Mirb.) Franco	9ff7d317-609b-4c08-bd86-3bc404b77c42	Pseudotsuga menziesii (Mirb.) Franco	Plantae	ACCEPTED	NA	NA
2685796	128539672	Pseudotsuga menziesii (Mirb.) Franco	87e99777-7f54-4209-9688-cbf7a9179ebe	Pseudotsuga menziesii (Mirb.) Franco	Plantae	ACCEPTED	NA	NA
2686156	139344112	Larix	87e99777-7f54-4209-9688-cbf7a9179ebe	Larix Mill.	Plantae	ACCEPTED	NA	NA
2686157	128539677	Larix kaempferi (Lamb.) Carrière	87e99777-7f54-4209-9688-cbf7a9179ebe	Larix kaempferi (Lamb.) Carrière	Plantae	ACCEPTED	NA	NA
2686212	134089486	Larix decidua Mill.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Larix decidua Mill.	Plantae	ACCEPTED	NA	NA
2686212	128539674	Larix decidua	87e99777-7f54-4209-9688-cbf7a9179ebe	Larix decidua Mill.	Plantae	ACCEPTED	NA	NA
2687182	134088591	Tsuga canadensis (L.) Carr.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Tsuga canadensis (L.) Carrière	Plantae	ACCEPTED	NA	NA
2687210	134088590	Tsuga heterophylla (Rafin.) Sarg.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Tsuga heterophylla (Raf.) Sarg.	Plantae	ACCEPTED	NA	NA
2687885	134089054	Ginkgo biloba L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Ginkgo biloba L.	Plantae	ACCEPTED	NA	NA
2687913	139343300	Equisetum	87e99777-7f54-4209-9688-cbf7a9179ebe	Equisetum L.	Plantae	ACCEPTED	NA	NA
2687927	128536238	Equisetum hyemale L.	87e99777-7f54-4209-9688-cbf7a9179ebe	Equisetum hyemale L.	Plantae	ACCEPTED	NA	NA
2687929	128536234	Equisetum sylvaticum L.	87e99777-7f54-4209-9688-cbf7a9179ebe	Equisetum sylvaticum L.	Plantae	ACCEPTED	NA	NA
2687932	128536233	Equisetum palustre L.	87e99777-7f54-4209-9688-cbf7a9179ebe	Equisetum palustre L.	Plantae	ACCEPTED	NA	NA
2687937	128536240	Equisetum fluviatile L.	87e99777-7f54-4209-9688-cbf7a9179ebe	Equisetum fluviatile L.	Plantae	ACCEPTED	NA	NA
2687942	128536239	Equisetum pratense Ehrh.	87e99777-7f54-4209-9688-cbf7a9179ebe	Equisetum pratense Ehrh.	Plantae	ACCEPTED	NA	NA
2687943	128536241	Equisetum telmateia Ehrh.	87e99777-7f54-4209-9688-cbf7a9179ebe	Equisetum telmateia Ehrh.	Plantae	ACCEPTED	NA	NA
2687948	134086870	Equisetum scirpoides Michaux	9ff7d317-609b-4c08-bd86-3bc404b77c42	Equisetum scirpoides Michx.	Plantae	ACCEPTED	NA	NA
2687948	128536236	Equisetum scirpoides Michx.	87e99777-7f54-4209-9688-cbf7a9179ebe	Equisetum scirpoides Michx.	Plantae	ACCEPTED	NA	NA
2688177	139343287	Selaginella	87e99777-7f54-4209-9688-cbf7a9179ebe	Selaginella P. Beauv.	Plantae	ACCEPTED	NA	NA
2688189	134087783	Selaginella kraussiana (Kunze) A. Braun	9ff7d317-609b-4c08-bd86-3bc404b77c42	Selaginella kraussiana (Kunze) A. Braun	Plantae	HOMOTYPIC_SYNONYM	8368980	Selaginella kraussiana (G. Kunze) A. Br.
2688247	139343290	Lycopodium	87e99777-7f54-4209-9688-cbf7a9179ebe	Lycopodium L.	Plantae	ACCEPTED	NA	NA
2688270	128536227	Isoetes lacustris L.	87e99777-7f54-4209-9688-cbf7a9179ebe	Isoetes lacustris L.	Plantae	ACCEPTED	NA	NA
