taxonKey,scientificName,kingdom,phylum,order,class,genus,family,species,rank,includes
5739359,"Iduna caligata (Lichtenstein, 1823)",Animalia,Chordata,Passeriformes,Aves,Iduna,Acrocephalidae,Iduna caligata,SPECIES,"5739359: Iduna caligata (Lichtenstein, 1823)"
5739437,"Plecotus austriacus (J.Fischer, 1829)",Animalia,Chordata,Chiroptera,Mammalia,Plecotus,Vespertilionidae,Plecotus austriacus,SPECIES,"5739437: Plecotus austriacus (J.Fischer, 1829)"
5739510,"Pungitius pungitius (Linnaeus, 1758)",Animalia,Chordata,Gasterosteiformes,Actinopterygii,Pungitius,Gasterosteidae,Pungitius pungitius,SPECIES,"5739510: Pungitius pungitius (Linnaeus, 1758)"
5739539,"Barbus barbus (Linnaeus, 1758)",Animalia,Chordata,Cypriniformes,Actinopterygii,Barbus,Cyprinidae,Barbus barbus,SPECIES,"5739539: Barbus barbus (Linnaeus, 1758)"
5740019,"Dina lineata (Müller, 1774)",Animalia,Annelida,Arhynchobdellida,Clitellata,Dina,Erpobdellidae,Dina lineata,SPECIES,"5740019: Dina lineata (Müller, 1774)"
5740268,"Gyrodactylus branchicus Malmberg, 1964",Animalia,Platyhelminthes,Gyrodactylidea,Monogenea,Gyrodactylus,Gyrodactylidae,Gyrodactylus branchicus,SPECIES,"5740268: Gyrodactylus branchicus Malmberg, 1964"
5740285,"Gyrodactylus proterorhini Ergens, 1967",Animalia,Platyhelminthes,Gyrodactylidea,Monogenea,Gyrodactylus,Gyrodactylidae,Gyrodactylus proterorhini,SPECIES,"5740285: Gyrodactylus proterorhini Ergens, 1967"
5741657,Cypridopsis vidua (O.F.Muller),Animalia,Arthropoda,Podocopida,Ostracoda,Cypridopsis,Cyprididae,Cypridopsis vidua,SPECIES,5741657: Cypridopsis vidua (O.F.Muller)
5741771,"Pseudocandona pratensis (Hartwig, 1901)",Animalia,Arthropoda,Podocopida,Ostracoda,Pseudocandona,Candonidae,Pseudocandona pratensis,SPECIES,"5741771: Pseudocandona pratensis (Hartwig, 1901)"
5742495,"Panorpa communis Linnaeus, 1758",Animalia,Arthropoda,Mecoptera,Insecta,Panorpa,Panorpidae,Panorpa communis,SPECIES,"5742495: Panorpa communis Linnaeus, 1758 | 5742531: Panorpa vulgaris Imhoff & Labram, 1845"
5742496,"Panorpa germanica Linnaeus, 1758",Animalia,Arthropoda,Mecoptera,Insecta,Panorpa,Panorpidae,Panorpa germanica,SPECIES,"5742496: Panorpa germanica Linnaeus, 1758"
5742524,"Panorpa cognata Rambur, 1842",Animalia,Arthropoda,Mecoptera,Insecta,Panorpa,Panorpidae,Panorpa cognata,SPECIES,"5742524: Panorpa cognata Rambur, 1842"
5742537,"Panorpa alpina Rambur, 1842",Animalia,Arthropoda,Mecoptera,Insecta,Panorpa,Panorpidae,Panorpa alpina,SPECIES,"5742537: Panorpa alpina Rambur, 1842"
5743100,"Platycerus caraboides (Linneaus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Platycerus,Lucanidae,Platycerus caraboides,SPECIES,"5743100: Platycerus caraboides (Linneaus, 1758) | 10132166: BOLD:AAE4445"
5743105,"Platycerus caprea (DeGeer, 1774)",Animalia,Arthropoda,Coleoptera,Insecta,Platycerus,Lucanidae,Platycerus caprea,SPECIES,"5743105: Platycerus caprea (DeGeer, 1774)"
5743112,"Dorcus parallelipipedus (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Dorcus,Lucanidae,Dorcus parallelipipedus,SPECIES,"5743112: Dorcus parallelipipedus (Linnaeus, 1758)"
5743122,"Lucanus cervus (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Lucanus,Lucanidae,Lucanus cervus,SPECIES,"5743122: Lucanus cervus (Linnaeus, 1758) | 5743123: Lucanus cervus cervus"
5743293,"Lyctus linearis (Goeze, 1777)",Animalia,Arthropoda,Coleoptera,Insecta,Lyctus,Bostrichidae,Lyctus linearis,SPECIES,"5743293: Lyctus linearis (Goeze, 1777)"
5743295,"Lyctus pubescens Panzer, 1792",Animalia,Arthropoda,Coleoptera,Insecta,Lyctus,Bostrichidae,Lyctus pubescens,SPECIES,"5743295: Lyctus pubescens Panzer, 1792"
5743297,"Lyctus africanus Lesne, 1907",Animalia,Arthropoda,Coleoptera,Insecta,Lyctus,Bostrichidae,Lyctus africanus,SPECIES,"5743297: Lyctus africanus Lesne, 1907"
5743454,"Xylopertha retusa (Olivier, 1790)",Animalia,Arthropoda,Coleoptera,Insecta,Xylopertha,Bostrichidae,Xylopertha retusa,SPECIES,"5743454: Xylopertha retusa (Olivier, 1790)"
5743466,"Bostrichus capucinus (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Bostrichus,Curculionidae,Bostrichus capucinus,SPECIES,"5743466: Bostrichus capucinus (Linnaeus, 1758)"
5743648,"Cyphon laevipennis Tournier, 1868",Animalia,Arthropoda,Coleoptera,Insecta,Cyphon,Scirtidae,Cyphon laevipennis,SPECIES,"5743648: Cyphon laevipennis Tournier, 1868"
5743679,"Cyphon ochraceus Stephens, 1830",Animalia,Arthropoda,Coleoptera,Insecta,Cyphon,Scirtidae,Cyphon ochraceus,SPECIES,"5743679: Cyphon ochraceus Stephens, 1830"
5743878,"Podabrus alpinus (Paykull, 1798)",Animalia,Arthropoda,Coleoptera,Insecta,Podabrus,Cantharidae,Podabrus alpinus,SPECIES,"5743878: Podabrus alpinus (Paykull, 1798)"
5743947,"Cantharis lateralis Linnaeus, 1758",Animalia,Arthropoda,Coleoptera,Insecta,Cantharis,Cantharidae,Cantharis lateralis,SPECIES,"5743947: Cantharis lateralis Linnaeus, 1758 | 10030437: BOLD:AAO0007"
5743968,"Cantharis pellucida Fabricius, 1792",Animalia,Arthropoda,Coleoptera,Insecta,Cantharis,Cantharidae,Cantharis pellucida,SPECIES,"5743968: Cantharis pellucida Fabricius, 1792"
5743995,"Cantharis fusca Linnaeus, 1758",Animalia,Arthropoda,Coleoptera,Insecta,Cantharis,Cantharidae,Cantharis fusca,SPECIES,"5743995: Cantharis fusca Linnaeus, 1758 | 9973090: BOLD:AAN9700"
5744022,"Cantharis obscura Linnaeus, 1758",Animalia,Arthropoda,Coleoptera,Insecta,Cantharis,Cantharidae,Cantharis obscura,SPECIES,"5744022: Cantharis obscura Linnaeus, 1758"
5744026,"Cantharis cryptica Ashe, 1947",Animalia,Arthropoda,Coleoptera,Insecta,Cantharis,Cantharidae,Cantharis cryptica,SPECIES,"5744026: Cantharis cryptica Ashe, 1947"
5744028,"Cantharis paradoxa Hicker, 1960",Animalia,Arthropoda,Coleoptera,Insecta,Cantharis,Cantharidae,Cantharis paradoxa,SPECIES,"5744028: Cantharis paradoxa Hicker, 1960 | 10502444: BOLD:AAO0000"
5744091,"Cantharis nigricans (Müller, 1776)",Animalia,Arthropoda,Coleoptera,Insecta,Cantharis,Cantharidae,Cantharis nigricans,SPECIES,"5744091: Cantharis nigricans (Müller, 1776)"
5744106,"Cantharis rustica Fallén, 1807",Animalia,Arthropoda,Coleoptera,Insecta,Cantharis,Cantharidae,Cantharis rustica,SPECIES,"5744106: Cantharis rustica Fallén, 1807"
5744135,"Cantharis livida Linnaeus, 1758",Animalia,Arthropoda,Coleoptera,Insecta,Cantharis,Cantharidae,Cantharis livida,SPECIES,"5744135: Cantharis livida Linnaeus, 1758 | 7651696: Cantharis rufipes Herbst, 1784"
5744187,"Cantharis decipiens Baudi, 1871",Animalia,Arthropoda,Coleoptera,Insecta,Cantharis,Cantharidae,Cantharis decipiens,SPECIES,"5744187: Cantharis decipiens Baudi, 1871 | 10164215: BOLD:AAN9990"
5744295,"Lampyris noctiluca (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Lampyris,Lampyridae,Lampyris noctiluca,SPECIES,"5744295: Lampyris noctiluca (Linnaeus, 1758)"
5744319,"Microrhagus pygmaeus (Fabricius, 1792)",Animalia,Arthropoda,Coleoptera,Insecta,Microrhagus,Melasidae,Microrhagus pygmaeus,SPECIES,"5744319: Microrhagus pygmaeus (Fabricius, 1792) | 6097728: Dirhagus pygmaeus (Fabricius, 1793)"
5744321,"Microrhagus lepidus Rosenhauer, 1847",Animalia,Arthropoda,Coleoptera,Insecta,Microrhagus,Melasidae,Microrhagus lepidus,SPECIES,"5744321: Microrhagus lepidus Rosenhauer, 1847 | 6097729: Dirhagus lepidus (Rosenhauer, 1847)"
5744362,"Chrysobothris affinis (Fabricius, 1794)",Animalia,Arthropoda,Coleoptera,Insecta,Chrysobothris,Buprestidae,Chrysobothris affinis,SPECIES,"5744362: Chrysobothris affinis (Fabricius, 1794)"
5744968,"Dascillus cervinus (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Dascillus,Curculionidae,Dascillus cervinus,SPECIES,"5744968: Dascillus cervinus (Linnaeus, 1758)"
5745012,"Onthophilus striatus (Forster, 1771)",Animalia,Arthropoda,Coleoptera,Insecta,Onthophilus,Histeridae,Onthophilus striatus,SPECIES,"5745012: Onthophilus striatus (Forster, 1771)"
5745048,"Helophorus fulgidicollis Motschulsky, 1860",Animalia,Arthropoda,Coleoptera,Insecta,Helophorus,Helophoridae,Helophorus fulgidicollis,SPECIES,"5745048: Helophorus fulgidicollis Motschulsky, 1860"
5745065,"Helophorus flavipes (Fabricius, 1792)",Animalia,Arthropoda,Coleoptera,Insecta,Helophorus,Helophoridae,Helophorus flavipes,SPECIES,"5745065: Helophorus flavipes (Fabricius, 1792) | 7403724: Helophorus viridicollis Stephens, 1828"
5745130,"Helophorus minutus (Fabricius, 1775)",Animalia,Arthropoda,Coleoptera,Insecta,Helophorus,Helophoridae,Helophorus minutus,SPECIES,"5745130: Helophorus minutus (Fabricius, 1775)"
